,time,x_accel,y_accel,z_accel,temp
0,0.0,0.06324609375,0.06323828125,-0.00075390625,16191
1,0.01,-3.90625e-06,0.06324609375,0.06399609375,16383
2,0.02,0.06324609375,-3.90625e-06,0.06324609375,16191
3,0.03,-0.025011718750000002,-0.05501171875,-0.01706640625,-247
4,0.04,0.10986328125,-0.01813671875,0.0009218750000000001,-247
5,0.05,0.10986328125,-0.01813671875,0.0009218750000000001,-247
6,0.060000000000000005,-0.05501171875,-0.051011718750000004,0.0009218750000000001,-247
7,0.07,-0.051136718750000004,0.10986328125,0.0009218750000000001,-247
8,0.08,-0.05501171875,-0.01813671875,0.0009179687500000001,-247
9,0.09,-0.051011718750000004,-0.01901171875,0.00091015625,-247
10,0.09999999999999999,0.10986328125,-0.05001171875,0.0009218750000000001,-247
11,0.10999999999999999,0.06324609375,0.12723828125,0.06324609375,16191
12,0.11999999999999998,-3.90625e-06,-3.90625e-06,-3.90625e-06,-1
13,0.12999999999999998,0.06324609375,0.06324609375,0.06324609375,16191
14,0.13999999999999999,-3.90625e-06,0.06324609375,0.06324609375,-1
15,0.15,0.12724609375,0.06199609375,0.06324609375,16383
16,0.16,0.06349609375,0.12799609375,0.12749609375,-1
17,0.17,0.06324609375,0.06324609375,0.06324609375,16191
18,0.18000000000000002,0.06324609375,0.06324609375,0.06324609375,16191
19,0.19000000000000003,-0.063171875,-0.127171875,-0.04322265625,-16371
20,0.20000000000000004,-0.063171875,-0.127171875,-0.04122265625,-16371
21,0.21000000000000005,-0.063171875,-0.127171875,-0.00021875,-16369
22,0.22000000000000006,-0.127171875,-0.063171875,-0.04322265625,-16369
23,0.23000000000000007,-0.063171875,-0.127171875,-0.00025,-16369
24,0.24000000000000007,-0.063171875,-0.127171875,-0.04323828125,-12275
25,0.25000000000000006,-0.063171875,-0.127171875,-0.04323828125,-16371
26,0.26000000000000006,-0.063171875,-0.127171875,-0.042222656250000004,-16371
27,0.2700000000000001,-0.063171875,-0.063171875,-0.06322265625,-16371
28,0.2800000000000001,-0.063171875,-0.127171875,-0.04322265625,-16371
29,0.2900000000000001,-0.063171875,-0.063171875,-0.04322265625,-16369
30,0.3000000000000001,-0.063171875,-0.127171875,-0.04722265625,-12275
31,0.3100000000000001,-0.063171875,-0.063171875,-0.04322265625,-16369
32,0.3200000000000001,-0.04311328125,-0.127171875,-0.06322265625,-16371
33,0.3300000000000001,-0.04311328125,-0.127171875,-0.04722265625,-16371
34,0.34000000000000014,-0.063171875,-0.063171875,-0.04322265625,-12273
35,0.35000000000000014,-0.063171875,-0.063171875,-0.00021875,-11249
36,0.36000000000000015,-0.063171875,-0.063171875,-0.04322265625,-16369
37,0.37000000000000016,-0.127171875,-0.063171875,-0.04322265625,-16371
38,0.38000000000000017,-0.063171875,-0.063171875,-0.03322265625,-16371
39,0.3900000000000002,-0.127171875,-0.127171875,-0.04323828125,-16369
40,0.4000000000000002,-0.127171875,-0.063171875,-0.04323828125,-16369
41,0.4100000000000002,-0.063171875,-0.063171875,-0.12719921875,-15345
42,0.4200000000000002,-0.063171875,-0.127171875,-0.1272109375,-12273
43,0.4300000000000002,0.000875,-0.063171875,0.0008046875000000001,-11249
44,0.4400000000000002,-0.127171875,-0.127171875,-0.050222656250000004,-12275
45,0.45000000000000023,-0.063171875,-0.127171875,-0.04322265625,-16371
46,0.46000000000000024,-0.063171875,-0.063171875,-0.04322265625,-16369
47,0.47000000000000025,-0.063171875,-0.127171875,-0.04322265625,-16371
48,0.48000000000000026,-0.063171875,-0.063171875,-0.04322265625,-16371
49,0.49000000000000027,0.000875,-0.063171875,-0.03223828125,-12273
50,0.5000000000000002,-0.063171875,-0.127171875,-0.04322265625,-16369
51,0.5100000000000002,-0.063171875,-0.127171875,-0.06322265625,-16371
52,0.5200000000000002,-0.063171875,-0.063171875,-0.04322265625,-16369
53,0.5300000000000002,-0.063171875,-0.00219140625,-0.04223828125,-11249
54,0.5400000000000003,-0.063171875,-0.063171875,-0.04322265625,-11249
55,0.5500000000000003,-0.063171875,-0.063171875,0.00078515625,-11249
56,0.5600000000000003,-0.127171875,-0.127171875,-0.04322265625,-16371
57,0.5700000000000003,-0.063171875,-0.127171875,-0.0632109375,-16369
58,0.5800000000000003,-0.063171875,-0.127171875,-0.04323828125,-16371
59,0.5900000000000003,-0.063171875,-0.063171875,-0.042222656250000004,-12273
60,0.6000000000000003,-0.04312109375,-0.063171875,-0.04322265625,-16369
61,0.6100000000000003,-0.127171875,-0.063171875,-0.04223828125,-12273
62,0.6200000000000003,0.000875,-0.127171875,-0.04322265625,-16369
63,0.6300000000000003,0.000875,-0.063171875,-0.04322265625,-11249
64,0.6400000000000003,-0.063171875,-0.063171875,-0.04223828125,-16369
65,0.6500000000000004,-0.063171875,-0.063171875,0.0007578125,-16371
66,0.6600000000000004,-0.063171875,-0.002125,-0.04223828125,-252
67,0.6700000000000004,-0.063171875,-0.063171875,-0.04322265625,-11249
68,0.6800000000000004,-0.063171875,-0.063171875,-0.04322265625,-16371
69,0.6900000000000004,0.000828125,0.000828125,-0.06322265625,-16371
70,0.7000000000000004,-0.063171875,-0.127171875,-0.06322265625,-16369
71,0.7100000000000004,-0.063171875,-0.063171875,-0.04322265625,-11249
72,0.7200000000000004,-0.063171875,-0.063171875,-0.04322265625,-12273
73,0.7300000000000004,-0.063171875,-0.127171875,-0.04323828125,-11249
74,0.7400000000000004,-0.063171875,-0.127171875,-0.04322265625,-16371
75,0.7500000000000004,-0.063171875,-0.063171875,-0.04779296875,-16371
76,0.7600000000000005,-0.127171875,-0.127171875,-0.04322265625,-16371
77,0.7700000000000005,-0.063171875,-0.127171875,-0.06322265625,-16369
78,0.7800000000000005,-0.127171875,-0.127171875,-0.04322265625,-32755
79,0.7900000000000005,-0.063171875,-0.127171875,-0.04322265625,-12275
80,0.8000000000000005,-0.063171875,-0.127171875,-0.04322265625,-11251
81,0.8100000000000005,-0.063171875,-0.063171875,-0.04322265625,-12275
82,0.8200000000000005,-0.063171875,-0.127171875,-0.05322265625,-16369
83,0.8300000000000005,0.000875,-0.063171875,-0.04322265625,15
84,0.8400000000000005,-0.127171875,-0.063171875,-0.04722265625,-16369
85,0.8500000000000005,-0.063171875,-0.063171875,-0.04722265625,-12275
86,0.8600000000000005,-0.063171875,-0.063171875,0.00078125,-16371
87,0.8700000000000006,-0.127171875,-0.127171875,-0.04722265625,-32755
88,0.8800000000000006,-0.063171875,-0.063171875,-0.04322265625,-16371
89,0.8900000000000006,-0.063171875,-0.063171875,-0.04322265625,-12275
90,0.9000000000000006,-0.063171875,-0.063171875,-0.04324609375,-16371
91,0.9100000000000006,-0.063171875,-0.063171875,-0.04322265625,-16369
92,0.9200000000000006,-0.127171875,-0.127171875,-0.04322265625,-16371
93,0.9300000000000006,-0.063171875,-0.063171875,-0.04322265625,-16371
94,0.9400000000000006,-0.063171875,-0.063171875,-0.04322265625,-16371
95,0.9500000000000006,-0.063171875,-0.063171875,-0.04322265625,-16371
96,0.9600000000000006,-0.127171875,-0.063171875,-0.04322265625,-16371
97,0.9700000000000006,-0.063171875,-0.063171875,-0.04322265625,-16371
98,0.9800000000000006,-0.063171875,-0.063171875,-0.04323828125,-16371
99,0.9900000000000007,-0.063171875,0.000828125,-0.04323828125,-15345
100,1.0000000000000007,-0.127171875,-0.063171875,-0.05322265625,-16371
101,1.0100000000000007,-0.063171875,-0.063171875,-0.04322265625,-16371
102,1.0200000000000007,-0.127171875,-0.127171875,-0.04322265625,-16371
103,1.0300000000000007,-0.063171875,-0.127171875,-0.04322265625,-16371
104,1.0400000000000007,-0.127171875,-0.063171875,-0.04322265625,-16371
105,1.0500000000000007,-0.127171875,-0.127171875,-0.06323828125,-16371
106,1.0600000000000007,-0.063171875,-0.063171875,-0.06322265625,-16371
107,1.0700000000000007,-0.063171875,-0.063171875,-0.04323828125,-16369
108,1.0800000000000007,-0.063171875,-0.063171875,-0.04322265625,-12275
109,1.0900000000000007,-0.063171875,-0.127171875,-0.04322265625,-16371
110,1.1000000000000008,-0.063171875,-0.127171875,-0.04122265625,-16371
111,1.1100000000000008,-0.063171875,-0.063171875,-0.04322265625,-16369
112,1.1200000000000008,-0.063171875,-0.063171875,-0.04322265625,-16371
113,1.1300000000000008,-0.063171875,-0.063171875,-0.05922265625,-16371
114,1.1400000000000008,-0.063171875,-0.063171875,-0.04323828125,-16371
